"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05"
"San Gabriel","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79245283018868,1.70415814587594,1.77222222222222,1.81190624444049,1.77857935627081,1.8125,1.85909090909091,1.80451127819549,1.83958793230316,1.82843137254902,1.87520931011386,1.84729934376577,1.79423913043478,1.7804242485946,1.78571428571429,1.77610333692142,1.76205021179647,1.80555555555556,1.87379515983635,1.82352941176471,1.83066361556064,1.79217273954116,1.80075187969925,1.85142478043849,1.85,1.87850877192982,1.9,1.91176470588235,1.9679772282512
"Medina","OH","Cleveland-Elyria","Medina County",636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01952085181899,1.0036496350365,0.965224111282844,0.973522541462275,0.980378416257884,0.973327399574688,0.987261146496815,0.999583333333333,0.992645771390816,0.999166666666667,1.00934375924283,0.985655030650075,0.999166666666667,0.999166666666667,0.994318181818182,1.04327666151468,1.0015923566879,0.999166666666667,1.01161227776135,0.995,1.03176181428576,1.02450980392157,1.05392156862745,1.06792554276285
"Fairbanks","AK","Fairbanks","Fairbanks North Star Borough",637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28797374800449,1.42357120468081,1.37066100443131,1.375,1.27777777777778,1.27777777777778,1.27118460873325,1.26315789473684,1.28535669586984,1.20503440920729,1.21942537503178,1.26428571428571,1.33333333333333,1.35,1.29411764705882,1.30208333333333,1.33333333333333,1.27604166666667,1.37362637362637,1.30208333333333,1.24,1.24,1.24045801526718,1.25,1.29482071713147,1.25,1.2,1.15327380952381,1.23838775023832,1.27777777777778
"Reston","VA","Washington-Arlington-Alexandria","Fairfax County",638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67295597484277,2.60566899070385,2.63423325202651,2.78968517735211,2.7710843373494,2.69230769230769,2.65777777777778,2.69342105263158,2.67870868562644,2.6410998552822,2.63814616755793,2.61295180722892,2.56973684210526,2.55530973451327,2.54518072289157
"Yukon","OK","Oklahoma City","Canadian County",638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789184257701032,0.837336244541485,0.907083716651334,0.911396264455935,0.915708812260536,0.904088050314465,0.921803127874885,0.919264588329337,0.89028384279476,0.879484820607176,0.865779598858202,0.849184782608696,0.860262008733624,0.937328289181358,0.954921803127875,0.953056768558952,0.945414847161572,0.916877729257642,0.93778935649791,0.95414847161572,0.994541484716157,0.982800982800983,0.994318181818182,0.954461821527139,0.953081876724931,0.917203311867525,0.924563017479301,0.908923643054278,0.906163753449862
"Tamarac","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",640,,,,,,,,,,1.0604898828541,1.07225378787879,1.06060606060606,1.02272727272727,0.999200639488409,0.998790810157195,1.00105374077977,1.00105374077977,1.02328863796754,1.02458133872223,1.03057234985893,0.997581620314389,1.02476515798463,1.00515463917526,1.00536193029491,1.05845881310895,1.04741863075196,1.02982954545455,1.05374077976818,1.05869554467685,1.05691056910569,1.04334081642003,1.04334081642003,1.0432033719705,1.04166666666667,1.03070175438596,1.03448275862069,1.03448275862069,1.03030303030303,1.03333333333333,1.03469263542301,1.03333333333333,1.0470714327967,1.0497000856898,1.05374077976818,1.0497000856898,1.0543933256639,1.06633380884451,1.06540854978355,1.06534090909091,1.06666666666667,1.06534090909091,1.09477124183007,1.10642781875659,1.12550971551237,1.1252446183953,1.11859389278099,1.14506539833532,1.15911485774499,1.15911485774499,1.14335971855761,1.16666666666667,1.19332537788385,1.17391304347826,1.17878192534381,1.2118018967334,1.17636117796237,1.19189680645528,1.2118018967334,1.21708246708247,1.22940013183916,1.25684298330854,1.24757281553398,1.2118018967334,1.2621359223301,1.25,1.19648733161136,1.22135706340378,1.24528301886792,1.20752427184466,1.26910028584735,1.23333333333333,1.22735477518871,1.26448893572181,1.26448893572181,1.27278661286494,1.3,1.26652008623546,1.26448893572181,1.26147025334472,1.27240603919049,1.28993422598074,1.31483166515014,1.33936494232199,1.36986301369863,1.31717597471022,1.31717597471022,1.31717597471022,1.37283969010727,1.35853857753204,1.35404036121592,1.36287878787879,1.36363636363636,1.34502923976608,1.33300427772294,1.36842105263158,1.37103684661525,1.4,1.39735772357724,1.37103684661525,1.37912673056443,1.39620653319283,1.40776699029126
"Shawnee","KS","Kansas City","Johnson County",641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885989010989011,0.832335329341317,0.858930602957907,0.858930602957907,0.869461077844311,0.869009584664537,0.888842315369262,0.898203592814371,0.87185628742515,0.836902212705211,0.849700915662155,0.941261115256661,0.958789011223418,0.941021126760563,0.988859035998546,1,0.970059880239521,0.937428896473265,0.965269461077844,0.986182376469638,0.979640718562874,0.974842767295597,0.997604790419162,0.961538461538462,1.01478953356086
"North Bergen","NJ","New York-Newark-Jersey City","Hudson County",642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,2.78289473684211,2.865,2.79302370935837,2.82894736842105,2.81350482315113,2.8078425746071,2.83196308724832,2.76785714285714,2.76923076923077,2.75268379960963,2.66666666666667,2.75,2.65545138888889,2.70068027210884,2.66666666666667,2.71867612293144,2.68379960962915
"Saint Cloud","MN","St. Cloud","Stearns County",643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.780381944444444,0.785714285714286,0.77037037037037,0.783132530120482,0.79375,0.816576467903368,0.764705882352941,0.773597180807807,0.782488479262673,0.782488479262673,0.783132530120482,0.783132530120482,0.783132530120482,0.788179455791079,0.828571428571429,0.838095238095238,0.793226381461676,0.793226381461676,0.797090361445783,0.805714285714286,0.825,0.851919934640523,0.893358278765201,0.891428571428571,0.858389912706111,0.861887264045363,0.883592842624855,0.883592842624855,0.854901960784314,0.84005376344086,0.84005376344086,0.8,0.806451612903226,0.836118424091266,0.836118424091266,0.841582830315225,0.847371812574795,0.835745503838828,0.826612903225806,0.833737471710314,0.825150602409639,0.865771702071859,0.836118424091266,0.845070422535211,0.85,0.841582830315225,0.845070422535211,0.864864864864865,0.875,0.864285714285714,0.886483328044524,0.891561876256875,0.845145893371758,0.853483282354182,0.86144578313253,0.86,0.86010752688172,0.883882149046794,0.901639344262295,0.893479899497488,0.901305057096248,0.875,0.875,0.901639344262295,0.937840909090909,0.904622005988024,0.909435679611651,0.895328719723183,0.914289958407605,0.935,0.942028985507246,0.990344827586207,1.00209987991221
"Mansfield","TX","Dallas-Fort Worth-Arlington","Tarrant County",644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40654705323194,1.37704918032787,1.39570609664631,1.42857142857143,1.49707602339181,1.48611111111111,1.48937764483141,1.48963730569948,1.43013270882123,1.40199736611062,1.45132074434458,1.47585601404741,1.51124641013095,1.46788990825688
"Wellington","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39461257446499,1.35612535612536,1.37488869100623,1.36051140077272,1.38888888888889,1.35778635778636,1.35582010582011,1.42837702116759,1.57651551744958,1.79834905660377,1.76801801801802,1.55536770921386,1.44161184210526,1.42045454545455,1.3960113960114,1.37600902184236,1.34936123639117,1.3903743315508,1.44444444444444,1.52549342105263,1.545,1.58072696534235,1.58442530719067,1.55703289013296,1.4554777992278,1.4412563569117,1.43115601503759,1.44196428571429,1.44101876675603
"Winter Garden","FL","Orlando-Kissimmee-Sanford","Orange County",646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08447372004357,1.15189297476034,1.23586916889282,1.2332375336675,1.24416796267496,1.25076356964902,1.28342245989305,1.32900432900433,1.35609426702735,1.3499245852187,1.35930735930736,1.38095238095238,1.42811166558183,1.43198090692124,1.4602534562212,1.44850034963972,1.52505446623094,1.5,1.53449902067814,1.5320970042796,1.56260076975087,1.57008086253369,1.52651515151515
